"","Gene.ID","logFC","P.Value"
"Os.47895.1.S1_at","4348969",-0.26440565806452,0.0280404524508281
"Os.53000.1.S1_at","4351595",-0.419240714704602,0.0280827868880224
"Os.46612.1.S1_x_at","4326458",-0.321869833485057,0.0280932238342994
"Os.9183.1.S1_at","4334494",-0.123823477844857,0.0281069836840534
"Os.6980.1.S1_at","4352575",0.0903074854127421,0.0281152959689418
"Os.20341.2.S1_at","9271773",0.248220147878348,0.0281191933775925
"OsAffx.26738.1.S1_at","4337768",0.574629349399363,0.0281233071160265
"Os.8018.2.S1_a_at","4338151",0.103026715390182,0.028175426453229
"Os.28742.2.S1_at","4342784",0.453551109153163,0.0282054721613773
"Os.37797.1.A1_at","9268989",-0.498784337208192,0.0282237336648362
"Os.7794.1.S1_at","4349190",-0.149518891462098,0.0282334840972557
"Os.27836.2.S1_s_at","4339294",0.755666569147759,0.0282339610682799
"Os.28010.1.S1_at","4325482",-0.276231433958081,0.0282360000275051
"Os.28038.1.S1_at","4339676",-0.250695910040124,0.0282574334157677
"Os.53621.1.S1_at","4352267",-0.269871443401057,0.0282670356348501
"Os.37685.1.A1_at","4326118",0.144061100579712,0.0282694723421697
"Os.10899.1.S1_at","4334752",-0.101577269091575,0.0282846723240882
"Os.32994.1.S1_at","4332533",0.283650381388782,0.0283004488416761
"Os.1408.1.S1_at","4327091",-0.158284471074085,0.0283301701397279
"Os.9689.1.S1_at","4324939",0.410324169524795,0.0283443614560547
"Os.18189.1.S1_at","4330573",-0.215383914984479,0.0283444406612365
"Os.35855.1.S1_at","4344704",-0.222390038577988,0.0283563065116823
"Os.53423.1.S1_at","4330751",-0.240483509871284,0.0283572481419995
"Os.52734.1.S1_at","4350264",0.297603489033799,0.028374425379097
"Os.5657.2.S1_at","4331687",-0.368755265616212,0.0283794456537657
"Os.12234.1.S1_s_at","4349350",0.159996020284046,0.02839805930741
"Os.25299.3.A1_at","4340242",-0.284045840035623,0.0284124247777908
"Os.25562.1.S1_at","4339568",0.159484604378269,0.0284272013951762
"Os.18612.1.S1_x_at","4335933",-0.188508344382013,0.0284381841747746
"Os.27850.1.S1_at","4333345",-0.112313560201155,0.0284585473513409
"Os.11303.1.S1_s_at","4325768",-0.308858246628634,0.0284764001753486
"Os.48975.1.S1_at","4339119",-0.160467131043813,0.0285083757018401
"Os.51607.1.A1_at","9271365",-0.253897135021491,0.0285144795887727
"Os.49289.1.S1_x_at","4340879",0.551476936719162,0.0285169098758472
"Os.8434.1.S1_at","4327160",0.569682774606978,0.0285520686043444
"Os.12691.1.A1_a_at","107276358///4347171///4332697",-0.281085058444669,0.028558867893808
"OsAffx.23145.1.S1_s_at","4327142",0.101354648047254,0.0285667728059188
"Os.11456.1.S1_at","4344268",-0.201377061461058,0.028571136410975
"Os.16226.1.S1_s_at","4346519",-0.0965426177418198,0.0285817395129668
"Os.17777.1.S1_x_at","4323950",0.196625289118259,0.028596567546308
"Os.8942.2.S1_at","4330904",-0.113700578054447,0.0286092157965613
"Os.12584.1.S1_x_at","9269768",-0.177298556759949,0.0286118760961352
"Os.15888.1.A1_at","4326829",-0.200504897699403,0.0286208759182256
"Os.54346.2.S1_at","4337952",0.099891821752716,0.0286232823643547
"Os.9465.1.S1_s_at","4343133",-0.257421538066133,0.0286262487513346
"Os.53232.1.S1_at","4330878",-0.507827553090298,0.028644409844063
"Os.37217.1.S1_at","4334610",0.285272909253911,0.0286486567796217
"Os.8721.1.S1_at","4346382",0.53793581310212,0.0286493775848673
"Os.5945.1.S1_at","4348135",0.413665586121076,0.0286686416599632
"Os.3382.1.S1_at","4352566",-0.220727643594461,0.0286712475816376
"Os.21410.1.S1_at","4344191",0.225919988773235,0.0286838216000609
"Os.5803.1.S1_at","4335768",-0.490544350174078,0.0287055146162161
"Os.49596.1.S1_at","4331976",-0.247734688219342,0.0287092768548076
"Os.24505.1.S1_at","4326687",-0.551731660615185,0.0287172993206811
"Os.26684.1.S1_at","4330614",-0.157516561636186,0.0287194986589235
"Os.5053.1.S1_at","4349192",0.187329024191953,0.0287256424477968
"Os.27522.1.S1_x_at","4334429",0.141082737889137,0.0287373809449829
"Os.51564.1.S1_s_at","4335863",0.286558603096832,0.0287443228206742
"Os.7772.2.A1_at","4340353",0.511718723685469,0.0287466742774089
"Os.2292.1.S1_a_at","4334080",-0.230567056382229,0.0287864304453466
"Os.57091.1.S1_at","4344486",0.3427349497484,0.0288022482227762
"OsAffx.17661.1.S1_at","4346641",-0.485539704597184,0.0288604042876173
"Os.5717.1.S1_at","9267086",-0.932218376029728,0.0288960865910291
"Os.52307.1.S1_at","4335917",0.287238182984291,0.0289326719119078
"Os.3266.1.S1_at","4349127",0.171587891626622,0.0289399594889961
"Os.52566.1.S1_at","4352057",-0.540557061730477,0.0289594697556602
"Os.12013.1.S1_at","4343225",-0.210507401598583,0.0289741620231521
"Os.25477.1.S1_at","4338868",0.211631612953985,0.0289900996804115
"Os.53575.1.S1_at","4332778",-0.186413121926654,0.0289923783079742
"Os.49367.2.S1_x_at","9270711",-0.500612951154973,0.0289945788250542
"OsAffx.23145.1.S1_at","4327142",0.219088487390654,0.0289972640037819
"Os.16087.1.S1_at","4330482",-0.150445997285834,0.0290000249257115
"Os.20210.1.S1_at","4328815",0.210852200057191,0.0290044611858106
"Os.10566.1.S1_at","4330075",-0.0936145294106936,0.0290556778550534
"Os.7900.1.S1_at","4333000",-0.277362206770812,0.0290706296330065
"Os.20261.1.S1_at","4350979",-0.754362145639612,0.0290889451856044
"Os.46956.1.S1_at","4327669",0.250937347503451,0.0290971645114151
"Os.25101.2.A1_s_at","4333022",-0.145081062587192,0.0290975142780605
"Os.21574.1.S1_a_at","4333681",-0.160965966890279,0.0290980763363663
"Os.1438.1.S1_at","4324061",0.271334006027642,0.0291001951686487
"Os.53691.1.S1_at","4331596",-0.319968686418951,0.0291073789363904
"Os.24395.1.S1_a_at","4340922",-0.403899827158776,0.0291161886004163
"Os.38354.1.S1_at","4325560",0.315546511955654,0.0291253708772856
"Os.10680.1.S1_at","4339635",-0.095266016939048,0.029145187155254
"Os.47334.1.S1_at","4345045",0.165476507299958,0.029156203128844
"Os.30593.1.S1_at","4326529",-0.875664420406533,0.0291682124764155
"Os.51981.1.S1_at","4348198",-0.645578764034865,0.0291694257264202
"Os.24065.2.S1_at","4332065",0.272895567907157,0.0291996302716009
"Os.55837.1.S1_at","4327064",-1.09742738393874,0.0292068890751113
"Os.16271.1.S1_s_at","4339108",-0.106616656070182,0.0292150198334945
"Os.16086.1.S1_at","4346616",-0.184388800325339,0.0292237196151007
"Os.4700.1.S1_at","4344217",0.430128728559522,0.029235287890524
"Os.10464.1.S1_at","4348088",-0.12494662941428,0.0292360455092544
"Os.9960.1.S1_at","4340270",0.208800675625362,0.0292428343221059
"Os.13459.1.S1_at","4338101",0.603703060930162,0.0292499066300746
"Os.9344.1.S1_x_at","4334114",-0.238931681440839,0.0292726497785349
"Os.51665.1.A1_at","4327110",-0.275813534371437,0.0292742332954522
"Os.26032.1.S1_at","4335166",0.345286067953179,0.0292789904778725
"Os.33745.1.S1_at","4327963",-0.266837326240268,0.0292806323541745
"Os.23648.1.S2_s_at","4342133",0.443264168544975,0.0292856157674713
"Os.18508.1.S1_at","4333619",0.0728060528505079,0.0293182010960364
"Os.15391.1.S1_at","4346531",-0.64261046927853,0.0293188578753673
"Os.13629.1.S1_at","9266128",-0.110614807368151,0.0293330710491731
"Os.14877.1.S1_at","4331953",0.182752843719719,0.0293334112694447
"Os.27411.1.A1_at","4330687",0.258817044741734,0.0293463359792441
"Os.46540.1.S1_at","4349374",-0.162551256705271,0.029370361710796
"Os.14128.1.S1_at","4333026",-0.0952415363455259,0.0293828001639066
"Os.38014.1.S1_at","4327703",0.19161157050657,0.0294313295328954
"Os.35603.1.S1_at","4324843",0.186761725299365,0.0294529598851454
"Os.12682.1.S1_at","4338947",0.206897408136401,0.0294534516769328
"Os.49852.1.S1_at","4346899",-0.227072009729467,0.0294610449254857
"Os.23416.1.S1_x_at","4343721",0.352847727162342,0.0294736513541452
"Os.23225.1.A1_at","4346910",-0.268845902072337,0.0294902696644157
"Os.6196.2.S1_at","4349540",0.432409935948382,0.0295017382666019
"Os.21423.1.S1_at","4341106",-0.132939931615907,0.0295292205534787
"Os.28397.1.S3_at","4330036",0.189384154051591,0.0295301713255488
"Os.54222.1.S1_at","4335539",-0.275460214755443,0.0295359728309115
"Os.49106.1.S1_at","4346674",-0.126261060404032,0.0295638834445936
"Os.17601.1.S1_at","4346097",-0.244998296860652,0.0295788964094591
"Os.32194.1.S1_at","9266875",-0.881438504652049,0.0295945903119044
"Os.53557.1.S1_at","4340464",-0.400075654502851,0.029599903636987
"Os.49730.1.S1_at","4341585",-0.240110424469476,0.0296058474160408
"Os.11778.1.S1_a_at","4334447",0.288967564345007,0.029673549524758
"Os.5963.1.S1_at","4336128",-1.03357114086742,0.0297093497780224
"Os.18018.1.S1_at","4350747",0.300181702623345,0.0297135582785934
"Os.6251.1.S1_at","4348136",0.482498087089835,0.0297267012898109
"Os.49977.1.S1_at","4325159",-1.02138713748031,0.0297520270243974
"Os.19407.1.S1_at","4338766",0.131272274433575,0.0297690547724995
"Os.53568.1.S1_at","4345979",0.225561125550692,0.0297937950537522
"Os.9963.1.S1_at","4345819",-0.194884275618332,0.0298046679513653
"Os.20521.1.S1_at","4334131",0.137973463194333,0.0298078347686241
"Os.24926.1.S1_at","4332743",0.15730442824524,0.0298304074142429
"Os.29992.1.S1_at","4326750",1.01821045393615,0.0298972993765091
"Os.56044.1.S1_at","4333797",-0.230757360605292,0.0299005999772864
"Os.36995.1.S1_at","4342251",-0.783167925625612,0.0299136750278584
"Os.3398.1.S1_s_at","4340156",-0.140327126275308,0.0299380165370319
"Os.27569.1.S1_x_at","4352245",0.362102151503994,0.0299471461362271
"Os.52383.1.S1_at","4329968",-0.317511775517566,0.0299479325236663
"Os.25017.1.S1_at","4346198",0.149051003357897,0.0299670902260988
"Os.47970.1.S1_at","4328914",0.352403364104621,0.0299685057436326
"Os.7444.1.S1_x_at","4344360",-0.0483492415562194,0.029981774787271
"Os.9230.1.S1_x_at","4349004",0.108316086719933,0.0299864131171833
"Os.9010.3.S1_x_at","9267125",-0.64409889562971,0.0299969226184388
"Os.23671.1.S1_at","4324634",-0.203195613151149,0.0299985562692262
"Os.49290.1.S1_at","4341432",-0.360767870138896,0.0300077751472998
"Os.11924.1.S1_at","4352775",-0.239877648990287,0.0300140269911429
"Os.54445.1.S1_at","4333202",-0.666743283155585,0.0300193868145964
"Os.6044.1.S1_at","4336255",-0.0753520465000861,0.0300252286847097
"Os.55944.1.S1_at","4349848",0.784250930902414,0.0300370001203305
"Os.6291.1.S1_x_at","4341906",-0.188036674727577,0.0300638327451878
"Os.26787.3.S1_at","4341290",0.311424855328907,0.0300745354269187
"Os.55583.1.S1_x_at","4347807",-0.331938811501463,0.0300911990710824
"Os.26893.1.S1_at","4332164",0.0975738598150206,0.0300920412742467
"Os.54312.1.S1_at","4349811",-0.339142470314329,0.0301006811494275
"Os.52552.1.S1_at","4340917",-0.52455591648422,0.0301406111720834
"Os.52540.1.A1_at","4331975",0.221030245708356,0.0301595892165734
"Os.27192.1.S1_at","4326627",0.726196860179548,0.0301612464115855
"Os.27859.1.S1_at","4332461",0.151294082792294,0.0301927775273032
"Os.18305.1.S1_at","107276142",0.372809272318892,0.0301965303366431
"Os.53383.1.S1_at","4335671",0.436006320571865,0.0301980300033417
"Os.37912.1.S1_at","4351371",-0.198340412983681,0.0302156160279491
"Os.9107.1.S1_a_at","4347195",0.171316160841139,0.0302180908389672
"OsAffx.24166.1.S1_at","4328512",1.02343060027977,0.0302214857980577
"Os.34962.1.S1_at","4324690",0.289182121252684,0.0302637707630663
"Os.50902.1.S1_at","4331002",0.204371286542548,0.0302640564548055
"Os.5105.1.S1_at","4333608",-0.192094109519941,0.0302862062934767
"Os.8102.1.S1_at","4334358",-0.365875730897247,0.0303139201241454
"Os.52198.1.S1_at","4335125",0.748621153132717,0.0303147008237994
"Os.5695.1.S1_at","4347481",0.0745538935797434,0.0303187101183601
"Os.14100.1.S1_at","4325083",-0.297470122669383,0.0303569647152074
"Os.31252.1.S1_at","4350305",-0.237937306315006,0.0303627355208793
"Os.53990.1.S1_at","4326981",-0.186960521616082,0.0303899741892828
"Os.18280.1.S1_at","4325196",-0.273610612267035,0.030391138113485
"Os.5999.1.S1_at","4352198",0.704611138160426,0.0304178574823861
"Os.8200.2.S1_x_at","4334829",-0.648771562255922,0.0304417335995192
"Os.7862.1.S1_at","4332215",0.243110649795209,0.0304420720853371
"Os.8443.1.S1_at","4337881",-0.270537391812219,0.0304470778579881
"Os.7346.1.S1_at","4334412",0.141831011446229,0.0304617375265027
"Os.20144.3.S1_at","4326967",-0.0887913937299292,0.0304643630017468
"Os.53666.1.S1_x_at","4340764",-0.174682314102617,0.0304690425426161
"Os.7132.1.S1_at","4347902",-0.15849150849507,0.0304896432447975
"Os.56995.1.S1_at","4326039",-0.546947125537502,0.030504289413801
"Os.10034.1.S1_at","4343960",-0.155412987581354,0.0305415674392465
"Os.18721.1.S1_at","4328613",-0.0935461650523237,0.030551496295609
"OsAffx.31686.1.S1_s_at","4351768",0.141167346453063,0.0305593815464393
"Os.17214.1.S1_at","4324821",-0.133713440859786,0.0305708807137244
"Os.50737.1.S1_at","4331097",-0.171013861602261,0.0305729312401728
"Os.37723.1.S1_at","4338163",-0.123866381169361,0.0305792737228311
"Os.9197.1.S1_at","4329563",-0.124636907492395,0.03059475652224
"Os.418.1.S1_at","4325422",0.537952356590513,0.0306080657939744
"Os.10753.1.S2_a_at","9270411",0.154702548438246,0.0306114558843237
"Os.24475.1.S2_at","4335072",-1.12386031133719,0.0306390997461764
"Os.37152.1.S1_at","4325803",-0.187628554884117,0.030650665468564
"Os.57036.1.S1_at","4345917",-0.460099955614895,0.0306608145285905
"Os.13846.1.S1_at","4341111",-0.101199813785649,0.0306748385628959
"Os.22727.1.S1_at","4328527",-0.191160220453491,0.0306799042708345
"Os.8540.1.S1_at","4337541",0.2218055537422,0.0306899798649544
"Os.53335.1.S1_at","4350674",0.220728206768457,0.0307003127795533
"Os.6293.1.S1_at","4341719",-0.563408424186491,0.030735396807191
"Os.20626.1.A1_at","4352247",0.207585659793937,0.0307707240354724
"Os.52725.1.S1_at","4327975",-0.478282917845469,0.0307791342712601
"Os.5087.1.S1_at","4349687",-0.251942281733711,0.0308032659411948
"OsAffx.29707.1.S1_at","4352668",-0.251792594045514,0.0308390715081269
"Os.25492.1.S1_at","4329675",0.214966948808105,0.0308535536558024
"Os.52800.1.S1_at","4325561",0.231987905276947,0.03087255434393
"Os.37062.1.S1_at","4325227",0.723927610517525,0.0308918846675038
"Os.27655.1.A1_a_at","4339224",0.17672187626467,0.0309083021281204
"Os.52184.1.S1_at","4342532",-0.449623046919688,0.0309524425051725
"OsAffx.24249.1.S1_at","4328844",0.212046438179168,0.0309554959166443
"Os.20980.1.S1_at","4325501",0.238588375807756,0.0309579987394317
"Os.24111.1.S1_at","4339819",-0.925762662215204,0.0309641740258015
"Os.46049.1.S1_at","4324606",0.209637992328028,0.0309928850208454
"Os.2218.1.S1_at","4351500",0.144801493720124,0.0309930852593464
"Os.1376.1.S1_at","4332052",-0.35301693034498,0.0309962502733855
"Os.38154.1.A1_at","107281411",0.159679124290724,0.0310049979639799
"Os.52767.1.A1_at","107278748",0.212755180863171,0.0310071163956979
"Os.53855.1.S1_at","4337153",0.472874322813037,0.0310261936669007
"Os.19465.1.S1_at","4337280",0.29943056628406,0.0310282260065223
"Os.52110.1.S1_at","4343243",0.207867971659889,0.0310568999687769
"Os.9024.1.S1_at","4329857",-0.117815641046507,0.0310801316544291
"Os.48513.1.S1_a_at","4337309",0.257025529947557,0.0311093509123273
"Os.16090.1.S1_s_at","4352173",0.178578027717263,0.0311186617811591
"Os.11681.1.S1_at","4341977",0.367134285317072,0.0311205371380625
"Os.4796.1.S2_at","4344312",0.169429459318389,0.0311329705163747
"Os.24268.2.S1_at","4349873",-0.312150514496271,0.0311360876901644
"Os.9335.1.S1_at","4332176",-0.132524807949194,0.0311510600756388
"Os.56815.1.S1_at","4340797",0.713707011322805,0.0311697311674984
"Os.12284.2.S1_at","4334909",0.0749435533784917,0.0311766731801281
"Os.28425.1.S1_x_at","4352868",-0.0441306300455064,0.0311822912086648
"Os.56045.1.S1_at","4347172",0.533671255344951,0.0311974285276663
"Os.24428.1.S1_at","4344360",-0.878698592035643,0.0312118662166206
"Os.17219.2.S1_s_at","9271926",-0.140013108241423,0.0312545767332473
"Os.31636.1.S1_at","4345612",-0.695723485430368,0.031269791475622
"Os.50809.1.S1_at","4350926",-0.298316966003341,0.0312767100695258
"Os.23712.2.S1_at","4345161",-0.758681281592126,0.0312770762870128
"Os.14646.1.S1_at","4335834",-0.207041132712996,0.0312843760689128
"Os.40427.1.A1_s_at","4344683",-0.239386591411385,0.0313007421447523
"Os.7419.1.S1_a_at","4331253",-0.0492884480583795,0.0313173309533346
"Os.1082.2.S1_at","4323904",0.114953951307923,0.0313224205595234
"Os.12568.1.S1_x_at","4337696",0.18791934284287,0.0313303106876471
"Os.25588.1.S1_a_at","4343988",-0.459644077599861,0.0313367273660636
"OsAffx.12042.1.S1_s_at","4328867",0.46792715670818,0.0313397012925788
"Os.7983.1.S1_at","4324133",0.391845417635102,0.0313428596342545
"Os.28828.1.S2_at","4326856",0.418121036545541,0.0313449764442367
"Os.12404.1.S1_a_at","4348893",-0.208052639042844,0.0313669922915846
"Os.6328.1.S1_at","4336261",-0.242437009431427,0.0313896187247209
"Os.16305.1.S1_at","4335096",0.98706835547748,0.0314044465571061
"Os.51188.1.S1_at","4337921",-0.109181921217031,0.0314176059295085
"Os.4960.1.S1_s_at","4327323",-0.152055423213733,0.0314240124152769
"Os.10209.1.S1_x_at","4339855",-0.139511414786504,0.0314262187090043
"Os.8911.1.S1_at","4331590",-0.216396658266882,0.0314455131200889
"Os.28438.2.S1_a_at","4324479",0.0940453455057533,0.0314489530147526
"Os.14790.1.S1_at","4327440",-0.194418771434755,0.0314553277118852
"Os.32596.2.S1_at","4326060",0.576676215668089,0.0314740468451959
"Os.10378.2.A1_s_at","4325409",0.260244134578946,0.0315224446953986
"Os.15918.1.S1_x_at","107277808",-0.176766753490878,0.0315241191921332
"Os.9717.1.S1_at","4334826",-0.316167879545208,0.031530026727921
"Os.12255.1.S1_a_at","4325495",-0.137926078703043,0.031558473945015
"Os.50768.1.S1_at","4346255",0.209888158246585,0.0315683041051965
"Os.36426.1.S1_at","4327956",-0.210791457389703,0.0315704585525251
"Os.54269.1.S1_s_at","4339554",0.484661076044617,0.031571545889454
"Os.14272.1.A1_at","4342555",0.128390661990107,0.0315716723079876
"Os.51853.1.S1_at","4341044",0.152100555744145,0.0315771818129574
"Os.9779.1.S1_at","4324026",0.152761778431382,0.0315892728837089
"Os.8757.1.A1_at","4352411",-0.295288787940623,0.0316160026745088
"Os.50788.1.A1_at","4341604",0.123856890177453,0.0316602167582016
"Os.55065.1.S1_at","4340045",-0.331713877301344,0.0316643861647921
"OsAffx.30971.1.S1_at","4350193",-0.405792291318083,0.0317018682888707
"Os.9317.2.S1_at","4351513",0.348057093792407,0.0317041743521495
"Os.4917.1.S1_at","4338743",0.177026763165918,0.0317080776803406
"Os.12864.1.S1_a_at","4326345",-0.330928166574404,0.0317409410703921
"Os.27569.3.S1_at","4351349",0.134855418789884,0.0317813417030604
"Os.7411.1.S1_at","4347019",-0.254089008757513,0.0318059869463623
"Os.14404.1.S1_at","4329888",0.13643171738137,0.0318340435321542
"Os.10399.1.S1_at","4337608",0.140833545439136,0.031840126251132
"Os.57517.1.A1_at","4339974",0.339991725438539,0.0318407601378153
